Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2016420086823,2,4,2,2,20,4,3,0,0,1,0,0,9,1,9
2016420086904,1,1,1,1,56,9,3,0,0,0,0,0,9,-1,-1
2016420086909,1,1,3,1,42,7,3,6,5,0,0,0,0,1,8
2016420086991,1,1,1,1,34,6,3,0,0,0,0,0,9,1,9
2016420087052,2,1,1,1,82,11,3,0,0,0,0,0,22,1,10
2016420087173,2,1,1,2,43,7,3,0,0,0,0,0,9,1,3
2016420087192,1,1,3,2,44,7,3,9,9,0,0,0,0,2,6
2016420087195,2,1,1,1,47,8,3,0,0,0,0,0,9,1,2
2016420087263,1,1,1,2,32,6,2,0,0,0,0,0,9,2,9
2016420087263,2,2,1,1,66,10,3,0,0,0,0,0,9,1,7
2016420087263,2,3,2,1,72,10,3,0,0,1,0,0,9,-1,-1
2016420087263,2,4,2,2,69,10,3,0,0,2,0,0,9,-1,-1
2016420087263,2,5,2,2,70,10,2,0,0,2,0,0,9,-1,-1
2016420087266,2,1,1,1,53,8,3,0,0,0,0,0,9,1,5
2016420087270,1,1,1,2,41,7,3,0,0,0,0,0,9,3,6
2016420087271,1,1,3,2,24,5,2,10,9,0,0,0,0,1,9
2016420087275,2,1,1,1,26,6,3,0,0,0,0,0,1,1,8
2016420087276,1,2,1,1,58,9,3,0,0,0,0,0,9,1,9
2016420087276,1,3,2,2,52,8,3,0,0,1,0,0,9,1,9
2016420087276,2,1,1,1,35,6,3,0,0,0,0,0,9,1,9
2016420087277,1,1,3,2,4,1,3,5,4,0,0,0,0,1,7
2016420087363,1,1,1,1,38,7,2,0,0,0,0,0,5,1,3
2016420087447,1,1,1,2,28,6,3,0,0,0,0,0,9,1,1
2016420087541,1,1,1,2,24,5,3,0,0,0,0,0,9,1,10
2016420087587,1,1,1,1,34,6,3,0,0,0,0,0,9,1,4
2016420087631,2,1,2,2,44,7,2,0,0,1,0,0,9,-1,-1
2016420087648,1,4,2,1,6,2,3,0,0,2,0,0,9,1,7
2016420087648,2,1,2,1,34,6,3,0,0,1,0,0,9,1,7
2016420087648,2,2,2,2,34,6,3,0,0,1,0,0,9,1,7
2016420087648,2,3,2,1,10,2,3,0,0,2,0,0,9,1,7
2016420087648,2,5,2,2,2,1,3,0,0,2,0,0,9,1,7
2016420087653,1,1,1,2,30,6,3,0,0,0,0,0,9,1,7
2016420087653,2,2,1,1,47,8,3,0,0,0,0,0,9,1,3
2016420087661,1,1,2,2,37,7,3,0,0,1,0,0,9,1,1
2016420087726,1,1,3,1,46,8,3,5,9,0,0,0,0,1,10
2016420087734,2,1,1,1,56,9,3,0,0,0,0,0,5,1,2
2016420087741,1,1,2,2,19,4,3,0,0,1,0,0,9,-1,-1
2016420087748,1,1,3,1,3,1,3,1,3,0,0,0,0,1,3
2016420087771,2,1,1,1,20,4,2,0,0,0,0,0,3,1,1
2016420087804,2,1,1,1,30,6,3,0,0,0,0,0,9,1,6
2016420087805,1,1,3,2,7,2,2,5,2,0,0,0,0,-1,-1
2016420087806,1,1,1,1,65,9,2,0,0,0,0,0,9,1,4
2016420087806,2,2,1,1,44,7,2,0,0,0,0,0,9,1,8
2016420087808,1,1,1,1,63,9,3,0,0,0,0,0,9,3,9
2016420087808,2,2,1,1,17,4,2,0,0,0,0,0,3,1,5
2016420087909,1,3,1,1,23,5,3,0,0,0,0,0,19,3,8
2016420087909,2,1,1,2,29,6,3,0,0,0,0,0,9,1,5
2016420087909,3,2,1,2,51,8,3,0,0,0,0,0,9,1,4
2016420088018,2,1,1,2,25,5,3,0,0,0,0,0,9,-1,-1
2016420088185,2,1,1,1,50,8,3,0,0,0,0,0,1,-1,-1
2016420088190,1,1,2,2,80,11,3,0,0,1,0,0,9,1,4
2016420088263,2,1,1,2,58,9,3,0,0,0,0,0,5,3,5
2016420088272,2,1,2,1,19,4,2,0,0,1,0,0,9,1,8
2016420088273,1,2,1,2,21,5,3,0,0,0,0,0,9,3,7
2016420088273,1,3,2,2,7,2,3,0,0,2,0,0,9,-1,-1
2016420088273,1,4,2,2,5,1,3,0,0,2,0,0,9,-1,-1
2016420088273,1,5,2,2,3,1,3,0,0,1,0,0,9,-1,-1
2016420088273,2,1,1,1,54,8,3,0,0,0,0,0,19,1,3
2016420088273,2,6,2,1,53,8,3,0,0,0,0,0,19,1,5
2016420088274,1,1,1,1,18,4,3,0,0,0,0,0,3,1,2
2016420088275,2,1,1,1,78,11,3,0,0,0,0,0,1,1,4
2016420088279,2,1,1,1,23,5,3,0,0,0,0,0,9,3,8
2016420088284,1,1,1,1,26,6,3,0,0,0,0,0,9,1,1
2016420088284,1,2,2,1,46,8,3,0,0,1,0,0,9,-1,-1
2016420088383,2,1,1,1,48,8,3,0,0,0,0,0,1,1,4
2016420088392,1,1,3,1,51,8,3,6,9,0,0,2,0,1,4
2016420088402,2,1,1,2,45,7,3,0,0,0,0,0,9,1,9
2016420088471,1,1,1,2,40,7,3,0,0,0,0,0,9,1,3
2016420088525,2,1,1,1,29,6,3,0,0,0,0,0,1,1,8
2016420088573,1,1,1,2,39,7,3,0,0,0,0,0,9,1,10
2016420088573,1,5,2,2,64,9,3,0,0,1,0,0,9,-1,-1
2016420088573,2,2,2,1,57,9,3,0,0,1,0,0,9,-1,-1
2016420088573,2,3,1,1,58,9,3,0,0,0,0,0,9,1,6
2016420088603,2,1,2,2,44,7,3,0,0,1,0,0,9,1,8
2016420088605,1,1,3,2,71,10,2,4,3,0,0,0,0,1,4
2016420088606,1,1,1,2,18,4,3,0,0,0,0,0,9,1,7
2016420088607,2,1,1,1,29,6,3,0,0,0,0,0,9,1,7
2016420088611,3,1,2,2,19,4,3,0,0,1,0,0,9,-1,-1
2016420088613,2,1,1,2,78,11,3,0,0,0,0,0,9,1,9
2016420088633,2,1,1,2,57,9,3,0,0,0,0,0,9,1,4
2016420088645,1,1,3,1,19,4,2,4,3,0,0,0,0,1,2
2016420088646,1,1,3,2,9,2,3,4,3,0,0,0,0,1,2
2016420088647,1,1,3,2,18,4,3,5,1,0,0,0,0,1,5
2016420088648,1,1,1,2,58,9,2,0,0,0,0,0,2,1,4
2016420088651,1,1,1,1,42,7,2,0,0,0,0,0,9,1,6
2016420088651,1,2,2,1,5,1,2,0,0,2,0,0,9,1,6
2016420088651,2,3,1,2,25,5,2,0,0,0,0,0,9,1,7
2016420088651,2,4,2,2,55,8,2,0,0,1,0,0,9,1,7
2016420088653,2,1,1,1,38,7,3,0,0,0,0,0,3,1,5
2016420088655,1,1,1,1,27,6,3,0,0,0,0,0,9,1,9
2016420088658,1,1,1,1,60,9,2,0,0,0,0,0,5,1,8
2016420088665,2,1,1,2,52,8,3,0,0,0,0,0,9,1,5
2016420088666,1,1,1,1,32,6,2,0,0,0,0,0,9,1,3
2016420088668,2,1,1,1,38,7,2,0,0,0,0,0,3,3,8
2016420088669,1,1,1,1,48,8,3,0,0,0,0,0,5,1,8
2016420088670,1,1,1,2,68,10,2,0,0,0,0,0,9,1,9
2016420088670,2,2,1,1,25,5,3,0,0,0,0,0,19,1,4
2016420088671,1,1,2,2,17,4,3,0,0,2,0,0,9,-1,-1
2016420088671,1,2,1,1,18,4,3,0,0,0,0,0,9,2,8
2016420088671,1,3,2,2,17,4,3,0,0,1,0,0,9,1,10
2016420088676,1,1,1,1,28,6,2,0,0,0,0,0,3,1,6
2016420088676,2,2,1,1,26,6,3,0,0,0,0,0,8,1,4
2016420088685,2,1,1,1,27,6,3,0,0,0,0,0,1,1,3
2016420088694,2,1,1,1,35,6,2,0,0,0,0,0,1,-1,-1
2016420088696,1,1,3,2,77,11,3,9,7,0,0,0,0,-1,-1
2016420088699,1,1,1,1,24,5,3,0,0,0,0,0,9,1,4
2016420088699,1,2,2,2,21,5,3,0,0,1,0,0,9,1,8
2016420088763,2,1,1,2,49,8,3,0,0,0,0,0,9,2,8
2016420088892,2,1,1,1,59,9,2,0,0,0,0,0,90,1,4
2016420088922,2,1,1,1,81,11,3,0,0,0,0,0,9,2,8
2016420088927,2,1,1,1,19,4,3,0,0,0,0,0,9,3,10
2016420088928,1,1,1,2,30,6,3,0,0,0,0,0,9,1,4
2016420088960,1,1,3,2,2,1,3,6,9,0,0,0,0,1,2
2016420089069,2,1,1,2,38,7,3,0,0,0,0,0,9,2,8
2016420089225,2,1,2,2,33,6,3,0,0,1,0,0,9,1,6
2016420089238,1,1,1,2,19,4,3,0,0,0,0,0,9,1,8
2016420089288,2,1,1,1,21,5,3,0,0,0,0,0,1,1,4
2016420089300,1,1,1,1,69,10,2,0,0,0,0,0,3,1,5
2016420089305,1,1,1,1,37,7,3,0,0,0,0,0,19,1,3
2016420089380,1,1,1,2,75,10,3,0,0,0,0,0,9,2,3
2016420089535,2,1,1,2,26,6,3,0,0,0,0,0,9,3,6
2016420089554,2,1,1,1,-1,-1,3,0,0,0,0,0,3,-1,-1
2016420089565,1,1,1,1,22,5,2,0,0,0,0,0,9,1,4
2016420089565,1,3,2,2,34,6,3,0,0,1,0,0,9,1,1
2016420089565,2,2,1,1,63,9,3,0,0,0,0,0,9,3,6
2016420089574,2,1,1,1,85,11,3,0,0,0,0,0,9,1,6
2016420089574,2,2,2,2,80,11,3,0,0,1,0,0,9,-1,-1
2016420089595,1,1,1,1,48,8,3,0,0,0,0,0,9,1,6
2016420089642,1,1,1,2,48,8,3,0,0,0,0,0,9,1,8
2016420089644,1,1,3,1,30,6,3,6,9,0,0,0,0,1,5
2016420089645,1,1,1,1,19,4,3,0,0,0,0,0,1,1,2
2016420089647,2,1,1,2,60,9,3,0,0,0,0,0,9,1,10
2016420089681,2,1,1,1,17,4,3,0,0,0,0,0,1,1,3
2016420089914,2,1,1,2,41,7,3,0,0,0,0,0,9,1,10
2016420089927,2,1,2,2,60,9,1,0,0,1,0,0,9,-1,-1
2016420089931,2,1,1,2,44,7,3,0,0,0,0,0,9,1,3
2016420089931,2,2,2,2,17,4,3,0,0,1,0,0,9,1,3
2016420089931,2,3,2,1,15,3,3,0,0,2,0,0,9,-1,-1
2016420089960,2,1,1,1,33,6,3,0,0,0,0,0,9,1,4
2016420089995,2,1,1,1,21,5,3,0,0,0,0,0,1,1,6
2016420090018,1,1,1,1,25,5,3,0,0,0,0,0,3,-1,-1
2016420090021,2,1,1,1,38,7,3,0,0,0,0,0,9,1,9
2016420090024,1,2,1,1,18,4,3,0,0,0,0,0,9,1,5
2016420090024,2,1,1,1,46,8,3,0,0,0,0,0,19,2,1
2016420090026,1,1,1,2,23,5,3,0,0,0,0,0,9,3,6
2016420090027,1,1,1,1,45,7,2,0,0,0,0,0,9,1,3
2016420090027,1,3,2,1,39,7,2,0,0,1,0,0,9,-1,-1
2016420090027,2,2,1,1,17,4,2,0,0,0,0,0,9,1,8
2016420090040,2,1,1,1,43,7,3,0,0,0,0,0,1,1,7
2016420090042,1,1,3,1,89,11,2,2,1,0,0,0,0,1,2
2016420090212,2,2,1,1,13,3,3,0,0,0,0,0,1,1,3
2016420090212,3,1,1,1,14,3,3,0,0,0,0,0,1,1,3
2016420090240,1,1,1,1,72,10,3,0,0,0,0,0,9,1,5
2016420090353,2,1,1,1,36,7,3,0,0,0,0,0,9,1,7
2016420090379,1,1,3,1,19,4,2,9,5,0,0,0,0,3,7
2016420090459,1,1,1,2,24,5,3,0,0,0,0,0,9,1,3
2016420090460,1,1,3,1,44,7,2,5,1,0,0,0,0,1,2
2016420090461,1,1,1,1,25,5,2,0,0,0,0,0,9,1,1
2016420090462,1,1,1,1,22,5,3,0,0,0,0,0,9,2,9
2016420090464,1,1,1,1,20,4,3,0,0,0,0,0,3,3,6
2016420090465,2,1,1,1,20,4,3,0,0,0,0,0,1,1,4
2016420090480,1,1,1,1,30,6,2,0,0,0,0,0,5,1,6
2016420090506,1,1,1,1,22,5,2,0,0,0,0,0,5,1,1
2016420090510,2,1,1,1,23,5,3,0,0,0,0,0,9,1,9
2016420090516,1,1,1,2,29,6,3,0,0,0,0,0,9,1,3
2016420090518,2,1,2,2,49,8,3,0,0,0,0,0,5,1,1
2016420090518,2,2,1,1,48,8,3,0,0,0,0,0,5,1,1
2016420090519,1,1,1,1,29,6,2,0,0,0,0,0,19,1,6
2016420090521,1,1,1,1,40,7,2,0,0,0,0,0,1,1,3
2016420090534,2,1,1,2,46,8,3,0,0,0,0,0,9,3,5
2016420090536,2,1,1,1,39,7,2,0,0,0,0,0,3,1,1
2016420090538,1,1,1,1,30,6,2,0,0,0,0,0,9,1,6
2016420090539,1,1,1,1,25,5,3,0,0,0,0,0,9,1,6
2016420090548,1,1,1,1,22,5,3,0,0,0,0,0,9,1,5
2016420090556,1,1,1,2,61,9,3,0,0,0,0,0,5,1,6
2016420090557,1,1,1,2,43,7,3,0,0,0,0,0,9,1,3
2016420090557,1,2,2,2,18,4,3,0,0,1,0,0,9,1,3
2016420090558,1,1,1,2,59,9,3,0,0,0,0,0,9,1,1
2016420090558,2,2,1,2,27,6,3,0,0,0,0,0,9,1,6
2016420090562,2,1,1,1,26,6,3,0,0,0,0,0,9,3,8
2016420090563,1,1,1,1,40,7,2,0,0,0,0,0,3,3,6
2016420090565,2,1,1,1,69,10,3,0,0,0,0,0,5,1,3
2016420090872,1,1,1,1,23,5,2,0,0,0,0,0,1,1,6
2016420090887,1,1,1,1,85,11,3,0,0,0,0,0,9,1,10
2016420090887,2,2,2,2,52,8,3,0,0,1,0,0,9,1,3
2016420090972,1,1,1,1,22,5,3,0,0,0,0,0,9,2,7
2016420090972,1,2,2,1,23,5,3,0,0,1,0,0,9,-1,-1
2016420091004,2,1,1,1,23,5,2,0,0,0,0,0,3,2,5
2016420091007,2,1,1,2,53,8,3,0,0,0,0,0,9,1,8
2016420091026,1,1,1,1,30,6,3,0,0,0,0,0,3,1,4
2016420091035,1,1,1,1,30,6,2,0,0,0,0,0,4,1,3
2016420091114,1,1,1,1,-1,-1,2,0,0,0,0,0,5,1,6
2016420091180,1,1,1,1,51,8,3,0,0,0,0,0,9,1,6
2016420091186,1,1,1,1,26,6,2,0,0,0,0,0,3,1,1
2016420091235,1,1,3,1,72,10,2,9,9,0,0,0,0,1,6
2016420091289,1,1,1,2,72,10,3,0,0,0,0,0,9,3,5
2016420091298,2,1,1,2,29,6,3,0,0,0,0,0,9,1,7
2016420091780,1,1,1,1,18,4,3,0,0,0,0,0,9,1,4
2016420091780,2,2,1,2,35,6,3,0,0,0,0,0,9,1,4
2016420091838,2,2,2,1,40,7,3,0,0,0,0,0,10,2,10
2016420091838,2,3,1,1,48,8,3,0,0,0,0,0,10,2,5
2016420091838,3,1,1,2,37,7,3,0,0,0,0,0,9,1,6
2016420091854,1,2,1,1,76,11,2,0,0,0,0,0,9,2,8
2016420091854,2,1,1,1,79,11,3,0,0,0,0,0,9,1,5
2016420091854,2,3,2,2,79,11,2,0,0,1,0,0,9,1,5
2016420091856,1,1,1,1,21,5,2,0,0,0,0,0,5,2,7
2016420091856,2,2,1,1,44,7,3,0,0,0,0,0,9,1,4
2016420091856,2,3,2,1,15,3,3,0,0,2,0,0,9,1,4
2016420091856,2,4,2,1,21,5,3,0,0,1,0,0,9,1,4
2016420091857,1,1,1,2,21,5,3,0,0,0,0,0,3,1,3
2016420091858,1,1,1,2,64,9,3,0,0,0,0,0,9,1,6
2016420091859,2,1,1,1,32,6,3,0,0,0,0,0,9,1,2
2016420091860,2,1,1,2,85,11,2,0,0,0,0,0,22,1,8
2016420091866,1,1,1,1,18,4,2,0,0,0,0,0,3,1,4
2016420092145,1,1,1,2,39,7,3,0,0,0,0,0,9,1,2
2016420092145,1,2,2,1,28,6,3,0,0,1,0,0,9,3,8
2016420092253,1,1,1,2,22,5,3,0,0,0,0,0,9,3,6
2016420092253,2,2,1,2,29,6,3,0,0,0,0,0,9,3,8
2016420092360,1,2,1,2,84,11,3,0,0,0,0,0,9,1,2
2016420092360,1,3,2,2,91,11,3,0,0,1,0,0,9,1,2
2016420092360,1,4,2,2,90,11,3,0,0,2,0,0,9,1,2
2016420092360,2,1,1,1,18,4,3,0,0,0,0,0,9,1,2
2016420092391,1,2,1,1,23,5,3,0,0,0,0,0,3,1,1
2016420092391,2,1,1,1,28,6,2,0,0,0,0,0,1,1,4
2016420092426,1,1,3,1,12,3,2,5,3,0,0,0,0,1,3
2016420092427,1,2,2,1,15,3,3,0,0,1,0,0,9,2,4
2016420092427,2,1,1,2,34,6,3,0,0,0,0,0,9,3,10
2016420092428,1,1,1,2,48,8,3,0,0,0,0,0,9,1,7
2016420092429,2,1,1,2,24,5,3,0,0,0,0,0,9,1,4
2016420092430,1,1,3,1,11,3,3,1,3,0,0,0,0,1,1
2016420092431,1,1,2,2,20,4,3,0,0,1,0,0,9,1,2
2016420092432,1,1,1,2,36,7,2,0,0,0,0,0,9,1,4
2016420092432,2,2,1,1,52,8,3,0,0,0,0,0,9,1,10
2016420092432,2,3,2,2,50,8,3,0,0,1,0,0,9,-1,-1
2016420092433,2,1,1,1,27,6,3,0,0,0,0,0,3,2,6
2016420092499,1,1,1,2,69,10,3,0,0,0,0,0,9,1,9
2016420092527,2,1,1,2,22,5,3,0,0,0,0,0,3,1,2
2016420092670,1,1,2,1,20,4,3,0,0,1,0,0,9,-1,-1
2016420092670,1,2,1,1,20,4,3,0,0,0,0,0,9,1,7
2016420092752,1,1,1,2,65,9,3,0,0,0,0,0,9,1,2
2016420092752,2,2,1,1,53,8,3,0,0,0,0,0,9,1,8
2016420092767,2,1,1,1,44,7,3,0,0,0,0,0,1,-1,-1
2016420092788,1,1,1,1,17,4,3,0,0,0,0,0,3,-1,-1
2016420092792,2,1,1,2,48,8,3,0,0,0,0,0,9,1,8
2016420092796,1,2,1,1,50,8,3,0,0,0,0,0,9,2,10
2016420092796,2,1,1,1,53,8,3,0,0,0,0,0,9,1,5
2016420092796,2,3,2,2,43,7,3,0,0,2,0,0,9,1,5
2016420092797,1,1,1,1,68,10,2,0,0,0,0,0,5,1,8
2016420092798,1,1,1,1,50,8,3,0,0,0,0,0,9,1,10
2016420092800,2,1,1,2,26,6,2,0,0,0,0,0,9,1,2
2016420092800,3,2,1,1,44,7,3,0,0,0,0,0,9,1,6
2016420092800,3,4,2,2,55,8,3,0,0,1,0,0,9,-1,-1
2016420092800,4,3,1,1,25,5,3,0,0,0,0,0,19,1,5
2016420092802,2,1,1,1,21,5,3,0,0,0,0,0,19,3,7
2016420092817,1,1,1,1,24,5,3,0,0,0,0,0,3,1,2
2016420092848,2,1,1,1,17,4,2,0,0,0,0,0,3,1,9
2016420092853,1,1,1,1,53,8,3,0,0,0,0,0,4,1,4
2016420092855,1,2,1,1,43,7,2,0,0,0,0,0,19,3,7
2016420092855,2,1,1,1,57,9,3,0,0,0,0,0,21,1,2
2016420092856,1,1,1,2,59,9,3,0,0,0,0,0,9,1,1
2016420092859,1,1,2,2,87,11,2,0,0,1,0,0,9,-1,-1
2016420092859,1,2,1,2,50,8,3,0,0,0,0,0,9,1,4
2016420092863,2,1,1,1,32,6,3,0,0,0,0,0,3,1,7
2016420092872,2,1,1,1,55,8,3,0,0,0,0,0,9,1,8
2016420092879,2,1,1,2,40,7,3,0,0,0,0,0,9,3,7
2016420092880,1,2,2,2,51,8,3,0,0,2,0,0,9,1,4
2016420092880,2,3,1,1,66,10,3,0,0,0,0,0,9,1,9
2016420092880,3,4,1,2,52,8,3,0,0,0,0,0,9,3,7
2016420092880,4,1,1,2,20,4,3,0,0,0,0,0,9,3,7
2016420092881,1,1,2,2,16,4,3,0,0,1,0,0,9,-1,-1
2016420092881,1,2,1,1,17,4,3,0,0,0,0,0,9,1,7
2016420092884,1,2,1,2,68,10,3,0,0,0,0,0,9,1,-1
2016420092884,1,3,2,1,68,10,3,0,0,1,0,0,9,-1,-1
2016420092884,2,1,1,1,33,6,3,0,0,0,0,0,9,1,3
2016420092888,1,1,1,1,44,7,3,0,0,0,0,0,9,1,4
2016420092891,1,1,3,1,43,7,2,5,3,0,0,0,0,1,3
2016420092895,1,1,3,1,84,11,1,5,1,0,0,0,0,-1,-1
2016420092897,1,1,1,1,24,5,2,0,0,0,0,0,9,3,7
2016420092897,2,2,1,1,72,10,1,0,0,0,0,0,9,1,6
2016420092897,2,3,2,2,69,10,2,0,0,1,0,0,9,1,6
2016420092901,2,1,1,1,71,10,3,0,0,0,0,0,1,1,9
2016420092905,1,1,3,1,21,5,1,10,9,0,0,0,0,-1,-1
2016420092906,1,1,1,1,54,8,3,0,0,0,0,0,9,1,10
2016420092909,2,1,1,2,25,5,3,0,0,0,0,0,9,1,5
2016420092910,1,1,1,2,55,8,3,0,0,0,0,0,9,2,10
2016420092910,2,2,1,2,23,5,3,0,0,0,0,0,9,1,4
2016420092910,2,3,2,1,45,7,3,0,0,2,0,0,9,-1,-1
2016420092912,1,1,3,1,38,7,3,5,3,0,0,0,0,1,4
2016420092913,2,1,1,1,29,6,2,0,0,0,0,0,9,1,3
2016420092914,2,1,1,2,24,5,3,0,0,0,0,0,9,1,2
2016420092915,2,1,1,2,53,8,3,0,0,0,0,0,1,1,10
2016420092922,1,1,3,2,82,11,2,6,9,0,0,0,0,1,3
2016420092925,2,1,2,2,66,10,3,0,0,1,0,0,9,1,2
2016420092934,1,1,2,2,26,6,3,0,0,2,0,0,9,1,4
2016420092934,1,2,2,2,28,6,3,0,0,1,0,0,9,1,1
2016420092960,1,1,1,1,29,6,3,0,0,0,0,0,9,2,8
2016420092960,1,2,2,2,26,6,3,0,0,1,0,0,9,2,8
2016420092997,1,1,1,1,29,6,3,0,0,0,0,0,9,1,2
2016420093046,2,1,1,1,45,7,3,0,0,0,0,0,1,1,10
2016420093104,2,1,1,2,24,5,3,0,0,0,0,0,9,1,6
2016420093120,2,1,1,2,49,8,3,0,0,0,0,0,9,2,8
2016420093186,3,1,3,2,57,9,3,9,6,0,0,0,0,-1,-1
2016420093186,3,2,3,1,55,8,3,9,6,0,0,0,0,1,8
2016420093221,1,1,3,2,70,10,2,5,1,0,0,0,0,1,9
2016420093277,1,1,1,2,57,9,2,0,0,0,0,0,9,1,9
2016420093277,2,2,1,2,33,6,3,0,0,0,0,0,9,2,5
2016420093278,1,1,1,1,33,6,2,0,0,0,0,0,9,1,10
2016420093322,2,1,1,1,23,5,3,0,0,0,0,0,3,1,8
2016420093415,2,1,1,1,43,7,2,0,0,0,0,0,1,1,4
2016420093423,1,1,1,2,18,4,3,0,0,0,0,0,9,1,1
2016420093423,1,2,2,2,20,4,3,0,0,1,0,0,9,-1,-1
2016420093470,2,3,1,1,42,7,2,0,0,0,0,0,9,1,7
2016420093470,3,4,1,2,22,5,3,0,0,0,0,0,9,1,6
2016420093470,4,2,1,1,42,7,3,0,0,0,0,0,9,1,8
2016420093470,6,1,1,1,46,8,3,0,0,0,0,0,9,1,10
2016420093511,2,1,1,1,29,6,3,0,0,0,0,0,1,1,1
2016420093600,1,1,1,1,41,7,3,0,0,0,0,0,9,1,3
2016420093600,1,2,2,2,39,7,3,0,0,1,0,0,9,1,3
2016420093604,2,1,1,2,32,6,2,0,0,0,0,0,1,1,3
2016420093687,2,1,1,1,51,8,3,0,0,0,0,0,8,1,2
2016420093691,2,1,1,1,58,9,3,0,0,0,0,0,9,1,8
2016420093697,1,1,1,2,84,11,2,0,0,0,0,0,9,1,10
2016420093736,2,1,1,1,53,8,3,0,0,0,0,0,1,1,6
2016420093738,1,1,1,1,10,2,3,0,0,0,0,0,1,1,3
2016420093741,1,1,1,1,35,6,3,0,0,0,0,0,5,-1,-1
2016420093742,1,1,2,2,21,5,3,0,0,1,0,0,9,2,6
2016420093743,1,1,2,1,7,2,3,0,0,2,0,0,9,1,2
2016420093744,1,1,1,1,71,10,3,0,0,0,0,0,11,1,4
2016420093744,1,2,2,1,72,10,3,0,0,0,4,0,11,2,8
2016420093744,1,3,2,2,71,10,3,0,0,0,4,0,11,2,10
2016420093744,1,4,2,2,69,10,3,0,0,0,4,0,11,2,8
2016420093744,1,5,2,2,70,10,3,0,0,0,4,0,11,2,8
2016420093745,1,2,1,1,56,9,2,0,0,0,0,0,9,1,5
2016420093745,2,1,1,1,34,6,3,0,0,0,0,0,9,1,5
2016420093770,2,1,1,1,32,6,3,0,0,0,0,0,9,1,7
2016420093950,1,1,1,1,27,6,3,0,0,0,0,0,1,1,1
2016420094018,1,1,1,1,18,4,3,0,0,0,0,0,3,3,7
2016420094029,1,1,1,2,48,8,3,0,0,0,0,0,9,3,6
2016420094063,1,1,1,2,39,7,3,0,0,0,0,0,9,1,8
2016420094072,2,1,1,1,70,10,2,0,0,0,0,0,5,3,5
2016420094091,2,1,2,1,4,1,3,0,0,2,0,0,9,-1,-1
2016420094126,1,1,3,1,81,11,3,10,5,0,0,0,0,-1,-1
2016420094138,1,1,3,2,90,11,2,10,9,0,0,0,0,1,10
2016420094138,2,2,2,2,73,10,3,0,0,1,0,0,9,1,10
2016420094144,2,1,1,1,69,10,3,0,0,0,0,0,1,1,8
2016420094171,1,1,1,2,27,6,3,0,0,0,0,0,9,1,4
2016420094174,1,2,1,1,30,6,3,0,0,0,0,0,9,1,4
2016420094174,2,1,1,1,32,6,2,0,0,0,0,0,5,3,6
2016420094183,1,1,1,1,32,6,3,0,0,0,0,0,5,1,2
2016420094183,1,2,2,2,24,5,2,0,0,0,0,0,5,1,3
2016420094185,2,1,2,2,42,7,3,0,0,2,0,0,9,-1,-1
2016420094198,1,1,1,1,24,5,2,0,0,0,0,0,4,1,1
2016420094306,2,1,1,1,41,7,3,0,0,0,0,0,9,1,9
2016420094306,2,2,2,2,42,7,3,0,0,1,0,0,9,1,9
2016420094617,2,1,1,1,38,7,3,0,0,0,0,0,1,1,1
2016420094624,1,1,1,1,23,5,2,0,0,0,0,0,5,1,7
2016420094625,2,1,1,2,37,7,3,0,0,0,0,0,9,-1,-1
2016420094627,1,1,3,1,23,5,3,9,9,0,0,0,0,1,1
2016420094646,1,1,1,1,44,7,3,0,0,0,0,0,1,1,8
2016420094669,1,1,1,1,53,8,3,0,0,0,0,0,5,3,5
2016420094678,2,1,1,1,52,8,3,0,0,0,0,0,1,1,6
2016420094742,2,1,1,2,60,9,3,0,0,0,0,0,9,1,2
2016420094752,2,1,1,2,21,5,3,0,0,0,0,0,1,1,3
2016420094781,1,1,1,1,47,8,3,0,0,0,0,0,9,1,5
2016420094781,2,2,1,1,22,5,3,0,0,0,0,0,9,1,5
2016420094786,1,1,1,1,83,11,3,0,0,0,0,0,9,3,6
2016420094833,2,1,1,2,32,6,3,0,0,0,0,0,1,1,9
2016420094895,1,1,1,2,59,9,3,0,0,0,0,0,9,1,5
2016420094943,1,1,1,1,3,1,2,0,0,0,0,0,90,1,10
2016420094944,2,1,1,1,54,8,3,0,0,0,0,0,5,2,9
2016420094946,1,1,1,1,28,6,3,0,0,0,0,0,5,1,8
2016420094948,1,1,3,2,19,4,2,9,9,0,0,0,0,-1,-1
2016420094949,1,2,1,2,85,11,3,0,0,0,0,0,9,1,3
2016420094949,2,1,1,2,43,7,3,0,0,0,0,0,9,1,9
2016420094952,1,4,1,1,37,7,3,0,0,0,0,0,19,1,5
2016420094952,2,1,1,2,32,6,3,0,0,0,0,0,9,1,5
2016420094952,2,2,2,1,35,6,3,0,0,1,0,0,9,1,5
2016420094952,2,3,2,1,39,7,3,0,0,2,0,0,9,-1,-1
2016420094952,2,5,2,2,41,7,2,0,0,2,0,0,9,-1,-1
2016420094957,1,1,3,1,47,8,2,5,3,0,0,0,0,-1,-1
2016420094962,1,1,1,1,27,6,2,0,0,0,0,0,9,3,9
